complete,closeMid,highMid,lowMid,volume,openMid,time
True,2.261535,2.263425,2.259855,22404,2.26225,2015-02-02T22:00:00.000000Z
True,2.262085,2.263425,2.259855,22398,2.261565,2015-02-03T22:00:00.000000Z
True,2.260415,2.263425,2.259855,22316,2.26207,2015-02-04T22:00:00.000000Z
True,2.2619,2.263425,2.259855,22378,2.26039,2015-02-05T22:00:00.000000Z
True,2.26229,2.263425,2.259855,22424,2.26186,2015-02-06T22:00:00.000000Z
True,2.26186,2.263425,2.259855,22538,2.262305,2015-02-07T22:00:00.000000Z
True,2.261115,2.263425,2.259855,22444,2.26186,2015-02-08T22:00:00.000000Z
True,2.261375,2.263425,2.259855,22553,2.26112,2015-02-09T22:00:00.000000Z
True,2.263115,2.263425,2.259855,22215,2.261375,2015-02-10T22:00:00.000000Z
True,2.261185,2.263425,2.259855,22422,2.263135,2015-02-11T22:00:00.000000Z
True,2.262875,2.263425,2.259855,22360,2.261135,2015-02-12T22:00:00.000000Z
True,2.260495,2.263425,2.259855,22599,2.262835,2015-02-13T22:00:00.000000Z
True,2.26262,2.263425,2.259855,22351,2.26047,2015-02-14T22:00:00.000000Z
True,2.26242,2.263425,2.259855,22377,2.26262,2015-02-15T22:00:00.000000Z
True,2.261785,2.263425,2.259855,22447,2.26245,2015-02-16T22:00:00.000000Z
True,2.262915,2.263425,2.259855,22253,2.26182,2015-02-17T22:00:00.000000Z
True,2.26117,2.263425,2.259855,22372,2.262905,2015-02-18T22:00:00.000000Z
True,2.262475,2.263425,2.259855,22497,2.26114,2015-02-19T22:00:00.000000Z
True,2.262285,2.263425,2.259855,22500,2.26243,2015-02-20T22:00:00.000000Z
True,2.262265,2.263425,2.259855,22411,2.262265,2015-02-21T22:00:00.000000Z
True,2.260795,2.263425,2.259855,22326,2.26225,2015-02-22T22:00:00.000000Z
True,2.26262,2.263425,2.259855,22443,2.260805,2015-02-23T22:00:00.000000Z
True,2.26139,2.263425,2.259855,22509,2.26262,2015-02-24T22:00:00.000000Z
True,2.26221,2.263425,2.259855,22429,2.261395,2015-02-25T22:00:00.000000Z
True,2.262045,2.263425,2.259855,22392,2.2622,2015-02-26T22:00:00.000000Z
True,2.26206,2.263425,2.259855,22341,2.26204,2015-02-27T22:00:00.000000Z
True,2.26275,2.263425,2.259855,22260,2.26209,2015-02-28T22:00:00.000000Z
True,2.26155,2.263425,2.259855,22436,2.262785,2015-03-01T22:00:00.000000Z
True,2.261925,2.263425,2.259855,22446,2.261575,2015-03-02T22:00:00.000000Z
True,2.26184,2.263425,2.259855,22508,2.2619,2015-03-03T22:00:00.000000Z
True,2.262175,2.263425,2.259855,22395,2.261845,2015-03-04T22:00:00.000000Z
True,2.26198,2.263425,2.259855,22530,2.262165,2015-03-05T22:00:00.000000Z
True,2.26323,2.263425,2.259855,22297,2.261985,2015-03-06T22:00:00.000000Z
True,2.261925,2.263425,2.259855,21589,2.263235,2015-03-07T22:00:00.000000Z
True,2.26323,2.263425,2.259855,22264,2.26191,2015-03-08T21:00:00.000000Z
True,2.26117,2.263425,2.259855,22385,2.263215,2015-03-09T21:00:00.000000Z
True,2.262685,2.263425,2.259855,22333,2.26115,2015-03-10T21:00:00.000000Z
True,2.26077,2.263425,2.259855,22553,2.262755,2015-03-11T21:00:00.000000Z
True,2.26269,2.263425,2.259855,22440,2.2608,2015-03-12T21:00:00.000000Z
True,2.26256,2.263425,2.259855,22425,2.262675,2015-03-13T21:00:00.000000Z
True,2.2618,2.263425,2.259855,22426,2.26256,2015-03-14T21:00:00.000000Z
True,2.263075,2.263425,2.259855,22299,2.2618,2015-03-15T21:00:00.000000Z
True,2.261295,2.263425,2.259855,22357,2.26303,2015-03-16T21:00:00.000000Z
True,2.26244,2.263425,2.259855,22484,2.26127,2015-03-17T21:00:00.000000Z
True,2.26239,2.263425,2.259855,22398,2.26247,2015-03-18T21:00:00.000000Z
True,2.26088,2.263425,2.259855,22475,2.26239,2015-03-19T21:00:00.000000Z
True,2.26259,2.263425,2.259855,22462,2.260855,2015-03-20T21:00:00.000000Z
True,2.26246,2.263425,2.259855,22474,2.26259,2015-03-21T21:00:00.000000Z
True,2.262425,2.263425,2.259855,22519,2.26244,2015-03-22T21:00:00.000000Z
True,2.263135,2.263425,2.259855,22320,2.262445,2015-03-23T21:00:00.000000Z
True,2.260805,2.263425,2.259855,22392,2.263085,2015-03-24T21:00:00.000000Z
True,2.26262,2.263425,2.259855,22443,2.26083,2015-03-25T21:00:00.000000Z
True,2.26142,2.263425,2.259855,22525,2.26262,2015-03-26T21:00:00.000000Z
True,2.262205,2.263425,2.259855,22476,2.26142,2015-03-27T21:00:00.000000Z
True,2.26156,2.263425,2.259855,22415,2.262265,2015-03-28T21:00:00.000000Z
True,2.26209,2.263425,2.259855,22347,2.26155,2015-03-29T21:00:00.000000Z
True,2.2618,2.263425,2.259855,22432,2.262065,2015-03-30T21:00:00.000000Z
True,2.263075,2.263425,2.259855,22247,2.261785,2015-03-31T21:00:00.000000Z
True,2.261295,2.263425,2.259855,22317,2.26303,2015-04-01T21:00:00.000000Z
True,2.26244,2.263425,2.259855,22419,2.26127,2015-04-02T21:00:00.000000Z
True,2.261535,2.263425,2.259855,22504,2.26247,2015-04-03T21:00:00.000000Z
True,2.262265,2.263425,2.259855,22489,2.26154,2015-04-04T21:00:00.000000Z
True,2.26131,2.263425,2.259855,22400,2.26225,2015-04-05T21:00:00.000000Z
True,2.26207,2.263425,2.259855,22290,2.26131,2015-04-06T21:00:00.000000Z
True,2.260665,2.263425,2.259855,22283,2.26205,2015-04-07T21:00:00.000000Z
True,2.26201,2.263425,2.259855,22316,2.260815,2015-04-08T21:00:00.000000Z
True,2.26276,2.263425,2.259855,22347,2.262025,2015-04-09T21:00:00.000000Z
True,2.26186,2.263425,2.259855,22455,2.26275,2015-04-10T21:00:00.000000Z
True,2.261115,2.263425,2.259855,22374,2.26186,2015-04-11T21:00:00.000000Z
True,2.261375,2.263425,2.259855,22495,2.26112,2015-04-12T21:00:00.000000Z
True,2.2632,2.263425,2.259855,22212,2.2614,2015-04-13T21:00:00.000000Z
True,2.261075,2.263425,2.259855,22345,2.263225,2015-04-14T21:00:00.000000Z
True,2.26316,2.263425,2.259855,22259,2.261075,2015-04-15T21:00:00.000000Z
True,2.26207,2.263425,2.259855,22410,2.259945,2015-04-16T21:00:00.000000Z
True,2.26113,2.263425,2.259855,22318,2.26205,2015-04-17T21:00:00.000000Z
True,2.26202,2.263425,2.259855,22316,2.261125,2015-04-18T21:00:00.000000Z
True,2.26194,2.263425,2.259855,22406,2.26203,2015-04-19T21:00:00.000000Z
True,2.261245,2.263425,2.259855,22337,2.26194,2015-04-20T21:00:00.000000Z
True,2.261935,2.263425,2.259855,22457,2.261255,2015-04-21T21:00:00.000000Z
True,2.26184,2.263425,2.259855,22519,2.261925,2015-04-22T21:00:00.000000Z
True,2.261865,2.263425,2.259855,22369,2.261845,2015-04-23T21:00:00.000000Z
True,2.26176,2.263425,2.259855,22535,2.26182,2015-04-24T21:00:00.000000Z
True,2.263225,2.263425,2.259855,22310,2.2618,2015-04-25T21:00:00.000000Z
True,2.260955,2.263425,2.259855,22363,2.26323,2015-04-26T21:00:00.000000Z
True,2.26239,2.263425,2.259855,22288,2.260965,2015-04-27T21:00:00.000000Z
True,2.260645,2.263425,2.259855,22415,2.26239,2015-04-28T21:00:00.000000Z
True,2.262465,2.263425,2.259855,22421,2.260665,2015-04-29T21:00:00.000000Z
True,2.26223,2.263425,2.259855,22426,2.262465,2015-04-30T21:00:00.000000Z
True,2.262615,2.263425,2.259855,22403,2.262255,2015-05-01T21:00:00.000000Z
True,2.263075,2.263425,2.259855,22229,2.262585,2015-05-02T21:00:00.000000Z
True,2.260805,2.263425,2.259855,22326,2.26303,2015-05-03T21:00:00.000000Z
True,2.262425,2.263425,2.259855,22413,2.26083,2015-05-04T21:00:00.000000Z
True,2.26142,2.263425,2.259855,22527,2.26241,2015-05-05T21:00:00.000000Z
True,2.262205,2.263425,2.259855,22450,2.261565,2015-05-06T21:00:00.000000Z
True,2.261555,2.263425,2.259855,22353,2.262265,2015-05-07T21:00:00.000000Z
True,2.26205,2.263425,2.259855,22317,2.26153,2015-05-08T21:00:00.000000Z
True,2.260195,2.263425,2.259855,22298,2.26208,2015-05-09T21:00:00.000000Z
False,2.26131,2.263425,2.259855,18026,2.26018,2015-05-10T21:00:00.000000Z
