complete,closeMid,highMid,lowMid,volume,openMid,time
True,1.78159,1.79017,1.77629,46290,1.78448,2014-01-23T22:00:00.000000Z
True,1.78446,1.79017,1.77631,47385,1.7849,2014-01-24T22:00:00.000000Z
True,1.77937,1.79017,1.77631,45839,1.78452,2014-01-25T22:00:00.000000Z
True,1.78233,1.79017,1.77631,45656,1.77949,2014-01-26T22:00:00.000000Z
True,1.78568,1.79017,1.77629,46803,1.7849,2014-01-27T22:00:00.000000Z
True,1.78034,1.79017,1.77631,44649,1.78573,2014-01-28T22:00:00.000000Z
True,1.78263,1.79017,1.77629,42189,1.7849,2014-01-29T22:00:00.000000Z
True,1.78446,1.79017,1.77631,47498,1.78268,2014-01-30T22:00:00.000000Z
True,1.78446,1.79017,1.77631,44117,1.78452,2014-01-31T22:00:00.000000Z
True,1.77751,1.79017,1.77631,46672,1.78452,2014-02-01T22:00:00.000000Z
True,1.77937,1.79017,1.77629,48103,1.77745,2014-02-02T22:00:00.000000Z
True,1.78462,1.79017,1.77629,49125,1.77949,2014-02-03T22:00:00.000000Z
True,1.78263,1.79017,1.77629,45246,1.78456,2014-02-04T22:00:00.000000Z
True,1.7825,1.79017,1.77631,46507,1.78268,2014-02-05T22:00:00.000000Z
True,1.78006,1.79017,1.77631,44274,1.7849,2014-02-06T22:00:00.000000Z
True,1.78456,1.79017,1.77629,48050,1.7849,2014-02-07T22:00:00.000000Z
True,1.78189,1.79017,1.77631,47114,1.78448,2014-02-08T22:00:00.000000Z
True,1.78273,1.79017,1.77631,44928,1.78181,2014-02-09T22:00:00.000000Z
True,1.77751,1.79017,1.77631,46245,1.78264,2014-02-10T22:00:00.000000Z
True,1.78181,1.79017,1.77631,45213,1.77745,2014-02-11T22:00:00.000000Z
True,1.77736,1.79017,1.77629,45556,1.78174,2014-02-12T22:00:00.000000Z
True,1.78448,1.79017,1.77629,41877,1.77743,2014-02-13T22:00:00.000000Z
True,1.77937,1.79017,1.77629,46180,1.78441,2014-02-14T22:00:00.000000Z
True,1.78056,1.79017,1.77629,44484,1.77949,2014-02-15T22:00:00.000000Z
True,1.78426,1.79017,1.77631,33953,1.7849,2014-02-16T22:00:00.000000Z
True,1.78263,1.79017,1.77631,40079,1.7849,2014-02-17T22:00:00.000000Z
True,1.78273,1.79017,1.77631,47284,1.78268,2014-02-18T22:00:00.000000Z
True,1.78446,1.79017,1.77631,47988,1.78264,2014-02-19T22:00:00.000000Z
True,1.77937,1.79017,1.77631,46011,1.78452,2014-02-20T22:00:00.000000Z
True,1.77751,1.79017,1.77631,43229,1.77949,2014-02-21T22:00:00.000000Z
True,1.77936,1.79017,1.77629,46612,1.77745,2014-02-22T22:00:00.000000Z
True,1.78263,1.79017,1.77629,44063,1.77949,2014-02-23T22:00:00.000000Z
True,1.78446,1.79017,1.77631,48433,1.78268,2014-02-24T22:00:00.000000Z
True,1.78446,1.79017,1.77629,46365,1.78452,2014-02-25T22:00:00.000000Z
True,1.78244,1.79017,1.77631,37809,1.78452,2014-02-26T22:00:00.000000Z
True,1.78435,1.79017,1.77631,10764,1.7849,2014-02-27T22:00:00.000000Z
True,1.77938,1.79017,1.77629,43074,1.78441,2014-02-28T22:00:00.000000Z
True,1.7828,1.79017,1.77629,45659,1.77949,2014-03-01T22:00:00.000000Z
True,1.78251,1.79017,1.77631,44922,1.78273,2014-03-02T22:00:00.000000Z
True,1.7828,1.79017,1.77629,42768,1.78271,2014-03-03T22:00:00.000000Z
True,1.78455,1.79017,1.77629,38600,1.78273,2014-03-04T22:00:00.000000Z
True,1.78494,1.79017,1.77631,38740,1.7849,2014-03-05T22:00:00.000000Z
True,1.78131,1.79017,1.77629,40691,1.78482,2014-03-06T22:00:00.000000Z
True,1.78243,1.79017,1.77629,42728,1.7849,2014-03-07T22:00:00.000000Z
True,1.78456,1.79017,1.77629,35505,1.78238,2014-03-08T22:00:00.000000Z
True,1.78457,1.79017,1.77629,39052,1.78448,2014-03-09T21:00:00.000000Z
True,1.78263,1.79017,1.77629,41135,1.7849,2014-03-10T21:00:00.000000Z
True,1.78301,1.79017,1.77629,37776,1.78268,2014-03-11T21:00:00.000000Z
True,1.78263,1.79017,1.77629,37209,1.7849,2014-03-12T21:00:00.000000Z
True,1.78263,1.79017,1.77631,37713,1.78268,2014-03-13T21:00:00.000000Z
True,1.78279,1.79017,1.77631,40370,1.78268,2014-03-14T21:00:00.000000Z
True,1.78263,1.79017,1.77631,38369,1.78273,2014-03-15T21:00:00.000000Z
True,1.78263,1.79017,1.77629,36327,1.78268,2014-03-16T21:00:00.000000Z
True,1.78337,1.79017,1.77629,24949,1.78268,2014-03-17T21:00:00.000000Z
True,1.78371,1.79017,1.77629,39312,1.7849,2014-03-18T21:00:00.000000Z
True,1.78195,1.79017,1.77631,36175,1.7849,2014-03-19T21:00:00.000000Z
True,1.78487,1.79017,1.77607,28266,1.78189,2014-03-20T21:00:00.000000Z
True,1.7828,1.79017,1.77631,14481,1.78482,2014-03-21T21:00:00.000000Z
True,1.78507,1.79017,1.77631,18806,1.78273,2014-03-22T21:00:00.000000Z
True,1.78519,1.79011,1.77631,14095,1.78479,2014-03-23T21:00:00.000000Z
True,1.78257,1.79017,1.77629,34480,1.78491,2014-03-24T21:00:00.000000Z
True,1.78438,1.79017,1.77631,40589,1.78263,2014-03-25T21:00:00.000000Z
True,1.78573,1.79017,1.77585,43120,1.78446,2014-03-26T21:00:00.000000Z
True,1.78446,1.79017,1.77629,40953,1.78568,2014-03-27T21:00:00.000000Z
True,1.78181,1.79017,1.77631,39996,1.78452,2014-03-28T21:00:00.000000Z
True,1.78047,1.79017,1.77629,42233,1.78174,2014-03-29T21:00:00.000000Z
True,1.7818,1.79017,1.77631,43909,1.7849,2014-03-30T21:00:00.000000Z
True,1.77937,1.79017,1.77631,41626,1.78186,2014-03-31T21:00:00.000000Z
True,1.78268,1.79017,1.77631,42329,1.77949,2014-04-01T21:00:00.000000Z
True,1.78263,1.79017,1.77631,39652,1.7849,2014-04-02T21:00:00.000000Z
True,1.78263,1.7902,1.77631,43722,1.78268,2014-04-03T21:00:00.000000Z
True,1.78256,1.79017,1.77629,42356,1.78268,2014-04-04T21:00:00.000000Z
True,1.78273,1.79045,1.77631,43427,1.7849,2014-04-05T21:00:00.000000Z
True,1.78915,1.79017,1.77629,43601,1.78264,2014-04-06T21:00:00.000000Z
True,1.78195,1.79017,1.77631,43559,1.7849,2014-04-07T21:00:00.000000Z
True,1.78318,1.79017,1.77631,43471,1.78189,2014-04-08T21:00:00.000000Z
True,1.77937,1.79017,1.77629,45104,1.7849,2014-04-09T21:00:00.000000Z
True,1.78273,1.79017,1.77631,42165,1.77949,2014-04-10T21:00:00.000000Z
True,1.78273,1.79017,1.77631,39916,1.78264,2014-04-11T21:00:00.000000Z
True,1.78207,1.79017,1.77629,43138,1.78264,2014-04-12T21:00:00.000000Z
True,1.78448,1.79017,1.77629,44237,1.78198,2014-04-13T21:00:00.000000Z
True,1.77918,1.79017,1.77631,45224,1.78441,2014-04-14T21:00:00.000000Z
True,1.77751,1.79017,1.77624,43181,1.7849,2014-04-15T21:00:00.000000Z
True,1.77937,1.79017,1.77629,45869,1.77745,2014-04-16T21:00:00.000000Z
True,1.77751,1.79017,1.77629,41670,1.77949,2014-04-17T21:00:00.000000Z
True,1.78456,1.79017,1.77631,43130,1.77745,2014-04-18T21:00:00.000000Z
True,1.77937,1.79017,1.77629,40795,1.78448,2014-04-19T21:00:00.000000Z
True,1.78568,1.79017,1.77631,39562,1.77949,2014-04-20T21:00:00.000000Z
True,1.78329,1.79017,1.77629,42566,1.78573,2014-04-21T21:00:00.000000Z
True,1.77937,1.79017,1.77631,42975,1.7849,2014-04-22T21:00:00.000000Z
True,1.7828,1.79017,1.77629,45006,1.77949,2014-04-23T21:00:00.000000Z
True,1.7828,1.79017,1.77629,46591,1.78273,2014-04-24T21:00:00.000000Z
True,1.78568,1.79017,1.77631,46485,1.78273,2014-04-25T21:00:00.000000Z
True,1.77936,1.79017,1.77629,43700,1.78573,2014-04-26T21:00:00.000000Z
True,1.78968,1.79017,1.77631,44911,1.77949,2014-04-27T21:00:00.000000Z
True,1.77751,1.79017,1.77631,39947,1.78958,2014-04-28T21:00:00.000000Z
True,1.78273,1.79017,1.77631,41027,1.77745,2014-04-29T21:00:00.000000Z
True,1.78255,1.79017,1.77631,35926,1.78261,2014-04-30T21:00:00.000000Z
True,1.7828,1.79017,1.77629,41647,1.7849,2014-05-01T21:00:00.000000Z
True,1.78273,1.79017,1.77631,43521,1.78273,2014-05-02T21:00:00.000000Z
True,1.78568,1.79017,1.77629,41936,1.78264,2014-05-03T21:00:00.000000Z
True,1.7828,1.79017,1.77629,43697,1.78573,2014-05-04T21:00:00.000000Z
True,1.78181,1.79017,1.77629,46894,1.78273,2014-05-05T21:00:00.000000Z
True,1.77743,1.79017,1.77629,42938,1.78174,2014-05-06T21:00:00.000000Z
True,1.77935,1.79017,1.77629,45541,1.77751,2014-05-07T21:00:00.000000Z
True,1.78263,1.79017,1.77631,47572,1.77948,2014-05-08T21:00:00.000000Z
True,1.78456,1.79017,1.77629,40487,1.78268,2014-05-09T21:00:00.000000Z
True,1.78448,1.79017,1.77629,46626,1.78448,2014-05-10T21:00:00.000000Z
True,1.78943,1.79017,1.77629,43544,1.78441,2014-05-11T21:00:00.000000Z
True,1.78198,1.79017,1.77629,45678,1.78962,2014-05-12T21:00:00.000000Z
True,1.77937,1.79017,1.77629,43996,1.78203,2014-05-13T21:00:00.000000Z
True,1.78245,1.79017,1.77629,47338,1.77949,2014-05-14T21:00:00.000000Z
True,1.78273,1.79017,1.77631,46787,1.78238,2014-05-15T21:00:00.000000Z
True,1.78263,1.79017,1.77631,45418,1.78264,2014-05-16T21:00:00.000000Z
True,1.78273,1.79017,1.77631,44185,1.78268,2014-05-17T21:00:00.000000Z
True,1.78958,1.79017,1.77629,43067,1.78264,2014-05-18T21:00:00.000000Z
True,1.78263,1.79017,1.77631,42700,1.7895,2014-05-19T21:00:00.000000Z
True,1.78243,1.79017,1.77631,44688,1.78268,2014-05-20T21:00:00.000000Z
True,1.78456,1.79018,1.77629,42449,1.78232,2014-05-21T21:00:00.000000Z
True,1.78403,1.79017,1.77629,43264,1.78448,2014-05-22T21:00:00.000000Z
True,1.78243,1.79017,1.77629,43533,1.7849,2014-05-23T21:00:00.000000Z
True,1.78448,1.79017,1.77631,42593,1.78238,2014-05-24T21:00:00.000000Z
True,1.78273,1.79017,1.77631,43031,1.78441,2014-05-25T21:00:00.000000Z
True,1.78263,1.79017,1.77631,43799,1.78264,2014-05-26T21:00:00.000000Z
True,1.78263,1.79017,1.77629,42102,1.78268,2014-05-27T21:00:00.000000Z
True,1.78079,1.79017,1.77629,41476,1.78268,2014-05-28T21:00:00.000000Z
True,1.77751,1.79017,1.77629,40796,1.7849,2014-05-29T21:00:00.000000Z
True,1.77751,1.79017,1.77631,41485,1.77745,2014-05-30T21:00:00.000000Z
True,1.78181,1.79017,1.77629,44190,1.77745,2014-05-31T21:00:00.000000Z
True,1.78943,1.79017,1.77629,42724,1.78174,2014-06-01T21:00:00.000000Z
True,1.78456,1.79017,1.77631,42093,1.78962,2014-06-02T21:00:00.000000Z
True,1.77743,1.79017,1.77631,43437,1.78448,2014-06-03T21:00:00.000000Z
True,1.78448,1.79017,1.77629,45814,1.77751,2014-06-04T21:00:00.000000Z
True,1.78263,1.79017,1.77631,43296,1.78441,2014-06-05T21:00:00.000000Z
True,1.78968,1.79017,1.77631,44748,1.78268,2014-06-06T21:00:00.000000Z
True,1.77937,1.79017,1.77631,44392,1.78958,2014-06-07T21:00:00.000000Z
True,1.78263,1.79017,1.77631,43200,1.77949,2014-06-08T21:00:00.000000Z
True,1.78181,1.79017,1.77629,41202,1.78268,2014-06-09T21:00:00.000000Z
True,1.78263,1.79017,1.77631,44004,1.78174,2014-06-10T21:00:00.000000Z
True,1.78462,1.79017,1.77631,44924,1.78268,2014-06-11T21:00:00.000000Z
True,1.78568,1.79017,1.77631,42473,1.78456,2014-06-12T21:00:00.000000Z
True,1.77937,1.79017,1.77631,41350,1.78573,2014-06-13T21:00:00.000000Z
True,1.78273,1.79017,1.77631,44793,1.77949,2014-06-14T21:00:00.000000Z
True,1.7828,1.79017,1.77631,45801,1.78264,2014-06-15T21:00:00.000000Z
True,1.78062,1.79017,1.77631,43649,1.78273,2014-06-16T21:00:00.000000Z
True,1.77935,1.79017,1.77624,44832,1.7849,2014-06-17T21:00:00.000000Z
True,1.77736,1.79017,1.77631,44050,1.77928,2014-06-18T21:00:00.000000Z
True,1.7828,1.79017,1.77629,41241,1.77743,2014-06-19T21:00:00.000000Z
True,1.77902,1.79017,1.77629,39187,1.78273,2014-06-20T21:00:00.000000Z
True,1.77944,1.79017,1.77629,37457,1.7849,2014-06-21T21:00:00.000000Z
True,1.77743,1.79017,1.77629,40019,1.7849,2014-06-22T21:00:00.000000Z
True,1.78271,1.79017,1.77629,38165,1.77751,2014-06-23T21:00:00.000000Z
True,1.78336,1.79017,1.77631,38041,1.7849,2014-06-24T21:00:00.000000Z
True,1.78435,1.79017,1.77631,39231,1.7849,2014-06-25T21:00:00.000000Z
True,1.78568,1.79017,1.77631,43864,1.78441,2014-06-26T21:00:00.000000Z
True,1.77691,1.79017,1.77631,45127,1.78573,2014-06-27T21:00:00.000000Z
True,1.78263,1.79017,1.77631,46546,1.7849,2014-06-28T21:00:00.000000Z
True,1.78263,1.79017,1.77631,45621,1.78268,2014-06-29T21:00:00.000000Z
True,1.78456,1.79017,1.77631,42146,1.78268,2014-06-30T21:00:00.000000Z
True,1.77937,1.79017,1.77631,39380,1.78448,2014-07-01T21:00:00.000000Z
True,1.78446,1.79017,1.77629,37743,1.77949,2014-07-02T21:00:00.000000Z
True,1.78462,1.79017,1.77631,37998,1.78452,2014-07-03T21:00:00.000000Z
True,1.78263,1.79017,1.77631,35006,1.78456,2014-07-04T21:00:00.000000Z
True,1.78456,1.79017,1.77629,37552,1.78268,2014-07-05T21:00:00.000000Z
True,1.78263,1.79017,1.77631,36336,1.78448,2014-07-06T21:00:00.000000Z
True,1.78216,1.79017,1.77631,38486,1.78268,2014-07-07T21:00:00.000000Z
True,1.78254,1.79017,1.77629,41495,1.7849,2014-07-08T21:00:00.000000Z
True,1.78331,1.79017,1.77631,42186,1.7849,2014-07-09T21:00:00.000000Z
True,1.78189,1.79017,1.77629,43022,1.7849,2014-07-10T21:00:00.000000Z
True,1.78263,1.79017,1.77631,42906,1.78181,2014-07-11T21:00:00.000000Z
True,1.78456,1.79017,1.77629,43152,1.78268,2014-07-12T21:00:00.000000Z
True,1.78263,1.79017,1.77631,42390,1.78448,2014-07-13T21:00:00.000000Z
True,1.78474,1.79017,1.77629,36864,1.78268,2014-07-14T21:00:00.000000Z
True,1.78363,1.79017,1.77631,33250,1.7849,2014-07-15T21:00:00.000000Z
True,1.7828,1.79017,1.77629,37363,1.7849,2014-07-16T21:00:00.000000Z
True,1.78273,1.79017,1.77631,41265,1.78273,2014-07-17T21:00:00.000000Z
True,1.78181,1.79017,1.77631,35915,1.78264,2014-07-18T21:00:00.000000Z
True,1.78398,1.79017,1.77629,39963,1.78174,2014-07-19T21:00:00.000000Z
True,1.78456,1.79017,1.77631,20968,1.78474,2014-07-20T21:00:00.000000Z
True,1.78446,1.79017,1.77631,22915,1.78489,2014-07-21T21:00:00.000000Z
True,1.78237,1.79017,1.77575,40037,1.78452,2014-07-22T21:00:00.000000Z
True,1.78257,1.79017,1.77629,41095,1.7849,2014-07-23T21:00:00.000000Z
True,1.77937,1.79017,1.77631,43756,1.78263,2014-07-24T21:00:00.000000Z
True,1.78089,1.79017,1.77631,44496,1.77949,2014-07-25T21:00:00.000000Z
True,1.78263,1.79017,1.77629,41151,1.7849,2014-07-26T21:00:00.000000Z
True,1.77915,1.79017,1.77631,42374,1.78268,2014-07-27T21:00:00.000000Z
True,1.78181,1.79017,1.77631,49242,1.7849,2014-07-28T21:00:00.000000Z
True,1.78198,1.79017,1.77631,48247,1.78174,2014-07-29T21:00:00.000000Z
True,1.7828,1.79017,1.77629,46409,1.78203,2014-07-30T21:00:00.000000Z
True,1.78448,1.79017,1.77629,46512,1.78273,2014-07-31T21:00:00.000000Z
True,1.7828,1.79017,1.77631,48419,1.78441,2014-08-01T21:00:00.000000Z
True,1.77936,1.79017,1.77631,50048,1.78273,2014-08-02T21:00:00.000000Z
True,1.78456,1.79017,1.77629,50066,1.77949,2014-08-03T21:00:00.000000Z
True,1.78448,1.79017,1.77629,49471,1.78448,2014-08-04T21:00:00.000000Z
True,1.78446,1.79017,1.77631,45638,1.78441,2014-08-05T21:00:00.000000Z
True,1.78263,1.79017,1.77631,47719,1.78452,2014-08-06T21:00:00.000000Z
True,1.7828,1.79017,1.77631,50156,1.78268,2014-08-07T21:00:00.000000Z
True,1.78181,1.79017,1.77631,48963,1.78273,2014-08-08T21:00:00.000000Z
True,1.78206,1.79017,1.77631,43251,1.78174,2014-08-09T21:00:00.000000Z
True,1.78244,1.79017,1.77631,7170,1.7849,2014-08-10T21:00:00.000000Z
True,1.78181,1.78988,1.77631,2522,1.7849,2014-08-11T21:00:00.000000Z
True,1.77936,1.79017,1.77631,44958,1.78174,2014-08-12T21:00:00.000000Z
True,1.77751,1.79017,1.77631,41133,1.77949,2014-08-13T21:00:00.000000Z
True,1.77751,1.79017,1.77631,43509,1.77745,2014-08-14T21:00:00.000000Z
True,1.78943,1.79017,1.77631,47202,1.77745,2014-08-15T21:00:00.000000Z
True,1.78573,1.79017,1.77629,46944,1.78962,2014-08-16T21:00:00.000000Z
True,1.78181,1.79017,1.77631,44975,1.78568,2014-08-17T21:00:00.000000Z
True,1.77671,1.79017,1.77631,43099,1.78174,2014-08-18T21:00:00.000000Z
True,1.78456,1.79017,1.77631,41656,1.7849,2014-08-19T21:00:00.000000Z
True,1.78263,1.79017,1.77631,41462,1.78448,2014-08-20T21:00:00.000000Z
True,1.78263,1.79017,1.77629,42798,1.7849,2014-08-21T21:00:00.000000Z
True,1.78263,1.79017,1.77631,41887,1.78268,2014-08-22T21:00:00.000000Z
True,1.78394,1.79017,1.77629,41418,1.78268,2014-08-23T21:00:00.000000Z
True,1.78263,1.79017,1.77631,43409,1.7849,2014-08-24T21:00:00.000000Z
True,1.78947,1.79017,1.77631,36031,1.78268,2014-08-25T21:00:00.000000Z
True,1.78568,1.79017,1.77631,39019,1.7849,2014-08-26T21:00:00.000000Z
True,1.7818,1.79017,1.77631,41214,1.78573,2014-08-27T21:00:00.000000Z
True,1.78058,1.79017,1.77631,41854,1.78186,2014-08-28T21:00:00.000000Z
True,1.78263,1.79017,1.77631,40680,1.78475,2014-08-29T21:00:00.000000Z
True,1.78263,1.79017,1.77631,40896,1.78268,2014-08-30T21:00:00.000000Z
True,1.78263,1.79017,1.77624,42586,1.78268,2014-08-31T21:00:00.000000Z
True,1.77936,1.79017,1.77629,43466,1.78268,2014-09-01T21:00:00.000000Z
True,1.7828,1.79017,1.77629,44567,1.77949,2014-09-02T21:00:00.000000Z
True,1.7774,1.79017,1.77631,44249,1.78273,2014-09-03T21:00:00.000000Z
True,1.78263,1.79017,1.77631,43617,1.77751,2014-09-04T21:00:00.000000Z
True,1.78573,1.79017,1.77631,44232,1.78268,2014-09-05T21:00:00.000000Z
True,1.78456,1.79017,1.77629,42653,1.78568,2014-09-06T21:00:00.000000Z
True,1.78273,1.79017,1.77629,42805,1.78448,2014-09-07T21:00:00.000000Z
True,1.78273,1.79017,1.77629,41348,1.78264,2014-09-08T21:00:00.000000Z
True,1.77985,1.79017,1.77631,42650,1.78264,2014-09-09T21:00:00.000000Z
True,1.78273,1.79017,1.77631,40383,1.7849,2014-09-10T21:00:00.000000Z
True,1.77937,1.79017,1.77631,42214,1.78264,2014-09-11T21:00:00.000000Z
True,1.78319,1.79017,1.77631,43895,1.77949,2014-09-12T21:00:00.000000Z
True,1.78968,1.79017,1.77629,43990,1.7849,2014-09-13T21:00:00.000000Z
True,1.78456,1.79017,1.77631,43182,1.78958,2014-09-14T21:00:00.000000Z
True,1.78273,1.79017,1.77602,40651,1.78448,2014-09-15T21:00:00.000000Z
True,1.78273,1.79017,1.77631,43447,1.78264,2014-09-16T21:00:00.000000Z
True,1.78456,1.79017,1.77631,41314,1.78264,2014-09-17T21:00:00.000000Z
True,1.78263,1.79017,1.77629,43495,1.78448,2014-09-18T21:00:00.000000Z
True,1.78456,1.79017,1.77629,42909,1.78268,2014-09-19T21:00:00.000000Z
True,1.77751,1.79017,1.77629,45395,1.78448,2014-09-20T21:00:00.000000Z
True,1.78446,1.79017,1.77631,46451,1.77744,2014-09-21T21:00:00.000000Z
True,1.78298,1.79017,1.77629,28297,1.78452,2014-09-22T21:00:00.000000Z
True,1.77937,1.79017,1.77631,13292,1.78284,2014-09-29T21:00:00.000000Z
True,1.78221,1.79017,1.77631,42448,1.77949,2014-09-30T21:00:00.000000Z
True,1.78445,1.79017,1.77631,33542,1.7849,2014-10-01T21:00:00.000000Z
True,1.78312,1.79017,1.77631,5168,1.78499,2014-10-02T21:00:00.000000Z
True,1.78446,1.79017,1.77631,16183,1.7849,2014-10-07T21:00:00.000000Z
True,1.78085,1.79017,1.77631,46339,1.78452,2014-10-08T21:00:00.000000Z
True,1.78554,1.79017,1.77629,48025,1.7849,2014-10-09T21:00:00.000000Z
True,1.78219,1.79017,1.77631,49984,1.78548,2014-10-10T21:00:00.000000Z
True,1.78181,1.79017,1.77629,48511,1.78224,2014-10-11T21:00:00.000000Z
True,1.78117,1.79017,1.77629,48459,1.78174,2014-10-12T21:00:00.000000Z
True,1.78573,1.79017,1.77629,50416,1.78126,2014-10-13T21:00:00.000000Z
True,1.78943,1.79017,1.77629,48323,1.78586,2014-10-14T21:00:00.000000Z
True,1.78968,1.79017,1.77631,47259,1.78962,2014-10-15T21:00:00.000000Z
True,1.77936,1.79017,1.77631,48970,1.78958,2014-10-16T21:00:00.000000Z
True,1.78311,1.79017,1.77631,51324,1.77949,2014-10-17T21:00:00.000000Z
True,1.77993,1.79017,1.77629,47611,1.78303,2014-10-18T21:00:00.000000Z
True,1.77872,1.79017,1.77631,48918,1.78004,2014-10-19T21:00:00.000000Z
True,1.77955,1.79017,1.77631,49743,1.77862,2014-10-20T21:00:00.000000Z
True,1.78585,1.79017,1.77631,48681,1.7849,2014-10-21T21:00:00.000000Z
True,1.78064,1.79017,1.77631,47195,1.7849,2014-10-22T21:00:00.000000Z
True,1.78181,1.79017,1.77631,48150,1.7849,2014-10-23T21:00:00.000000Z
True,1.78222,1.79017,1.77631,46485,1.78174,2014-10-24T21:00:00.000000Z
True,1.78456,1.79017,1.77629,50064,1.7849,2014-10-25T21:00:00.000000Z
True,1.78568,1.79017,1.77631,46554,1.78448,2014-10-26T21:00:00.000000Z
True,1.78573,1.79017,1.77631,46793,1.78573,2014-10-27T21:00:00.000000Z
True,1.78456,1.79017,1.77631,49240,1.78586,2014-10-28T21:00:00.000000Z
True,1.78785,1.79017,1.77631,42137,1.78448,2014-10-29T21:00:00.000000Z
True,1.784995,1.790135,1.776235,28923,1.78017,2014-10-30T21:00:00.000000Z
True,1.78989,1.790135,1.776235,153181,1.78501,2014-10-31T21:00:00.000000Z
True,1.789995,1.790135,1.776235,159702,1.789955,2014-11-01T21:00:00.000000Z
True,1.77791,1.790135,1.776235,153087,1.78997,2014-11-02T22:00:00.000000Z
True,1.78251,1.790135,1.776235,152951,1.77765,2014-11-03T22:00:00.000000Z
True,1.78429,1.790135,1.776235,153411,1.782485,2014-11-04T22:00:00.000000Z
True,1.609455,1.790135,1.609035,130577,1.784305,2014-11-05T22:00:00.000000Z
True,1.60971,1.612565,1.609025,34258,1.609445,2014-11-06T22:00:00.000000Z
True,1.61063,1.612565,1.609025,34653,1.6097,2014-11-07T22:00:00.000000Z
True,1.611,1.612565,1.609025,34487,1.61061,2014-11-08T22:00:00.000000Z
True,1.610985,1.612565,1.609025,34590,1.611005,2014-11-09T22:00:00.000000Z
True,1.61214,1.612565,1.609025,34456,1.610975,2014-11-10T22:00:00.000000Z
True,1.612065,1.612565,1.609025,34596,1.612135,2014-11-11T22:00:00.000000Z
True,1.60933,1.612565,1.609025,34292,1.612045,2014-11-12T22:00:00.000000Z
True,1.61013,1.612565,1.609025,34476,1.60932,2014-11-13T22:00:00.000000Z
True,1.61096,1.612565,1.609025,34661,1.61014,2014-11-14T22:00:00.000000Z
True,1.61077,1.612565,1.609035,34346,1.610945,2014-11-15T22:00:00.000000Z
True,1.611425,1.612565,1.609025,34748,1.610785,2014-11-16T22:00:00.000000Z
True,1.61162,1.612565,1.609035,34435,1.61144,2014-11-17T22:00:00.000000Z
True,1.609175,1.612565,1.609025,34418,1.61163,2014-11-18T22:00:00.000000Z
True,1.609545,1.612565,1.609025,34366,1.60919,2014-11-19T22:00:00.000000Z
True,1.60998,1.612565,1.609035,34566,1.60954,2014-11-20T22:00:00.000000Z
True,1.6114,1.612565,1.609025,34545,1.60997,2014-11-21T22:00:00.000000Z
True,1.611295,1.612565,1.609025,34457,1.611395,2014-11-22T22:00:00.000000Z
True,1.60913,1.612565,1.609025,34600,1.611285,2014-11-23T22:00:00.000000Z
True,1.60954,1.612565,1.609025,34333,1.60914,2014-11-24T22:00:00.000000Z
True,1.610155,1.612565,1.609025,34512,1.609545,2014-11-25T22:00:00.000000Z
True,1.61113,1.612565,1.609025,34577,1.61014,2014-11-26T22:00:00.000000Z
True,1.611195,1.612565,1.609025,34400,1.611125,2014-11-27T22:00:00.000000Z
True,1.611545,1.612565,1.609025,34663,1.611185,2014-11-28T22:00:00.000000Z
True,1.61144,1.612565,1.609025,34464,1.611545,2014-11-29T22:00:00.000000Z
True,1.609465,1.612565,1.609025,34540,1.611445,2014-11-30T22:00:00.000000Z
