complete,closeMid,highMid,lowMid,volume,openMid,time
True,1.610775,1.612565,1.609025,34427,1.610615,2015-02-25T22:00:00.000000Z
True,1.610765,1.612565,1.609035,34630,1.61078,2015-02-26T22:00:00.000000Z
True,1.612415,1.612565,1.609025,34483,1.610745,2015-02-27T22:00:00.000000Z
True,1.61186,1.612565,1.609025,34550,1.612415,2015-02-28T22:00:00.000000Z
True,1.609585,1.612565,1.609025,34317,1.61184,2015-03-01T22:00:00.000000Z
True,1.610285,1.612565,1.609025,34521,1.609595,2015-03-02T22:00:00.000000Z
True,1.61096,1.612565,1.609025,34661,1.610275,2015-03-03T22:00:00.000000Z
True,1.610825,1.612565,1.609025,34328,1.61098,2015-03-04T22:00:00.000000Z
True,1.611395,1.612565,1.609025,34775,1.61081,2015-03-05T22:00:00.000000Z
True,1.611585,1.612565,1.609025,34468,1.611395,2015-03-06T22:00:00.000000Z
True,1.611425,1.612565,1.609025,33115,1.611565,2015-03-07T22:00:00.000000Z
True,1.61145,1.612565,1.609035,34483,1.611415,2015-03-08T21:00:00.000000Z
True,1.609285,1.612565,1.609035,34453,1.61143,2015-03-09T21:00:00.000000Z
True,1.60987,1.612565,1.609025,34366,1.609305,2015-03-10T21:00:00.000000Z
True,1.610165,1.612565,1.609025,34583,1.609855,2015-03-11T21:00:00.000000Z
True,1.611335,1.612565,1.609025,34466,1.610185,2015-03-12T21:00:00.000000Z
True,1.611385,1.612565,1.609025,34586,1.611355,2015-03-13T21:00:00.000000Z
True,1.61176,1.612565,1.609035,34557,1.611375,2015-03-14T21:00:00.000000Z
True,1.61147,1.612565,1.609025,34483,1.611785,2015-03-15T21:00:00.000000Z
True,1.609305,1.612565,1.609025,34549,1.61145,2015-03-16T21:00:00.000000Z
True,1.610075,1.612565,1.609025,34459,1.609315,2015-03-17T21:00:00.000000Z
True,1.60977,1.612565,1.609025,34215,1.610085,2015-03-18T21:00:00.000000Z
True,1.60998,1.612565,1.609025,34538,1.60978,2015-03-19T21:00:00.000000Z
True,1.611315,1.612565,1.609025,34515,1.60999,2015-03-20T21:00:00.000000Z
True,1.611355,1.612565,1.609025,34495,1.61133,2015-03-21T21:00:00.000000Z
True,1.611535,1.612565,1.609035,34606,1.611375,2015-03-22T21:00:00.000000Z
True,1.611545,1.612565,1.609025,34488,1.611545,2015-03-23T21:00:00.000000Z
True,1.609425,1.612565,1.609025,34494,1.611525,2015-03-24T21:00:00.000000Z
True,1.61004,1.612565,1.609025,34416,1.60941,2015-03-25T21:00:00.000000Z
True,1.61066,1.612565,1.609025,34674,1.60997,2015-03-26T21:00:00.000000Z
True,1.61074,1.612565,1.609035,34413,1.610675,2015-03-27T21:00:00.000000Z
True,1.610755,1.612565,1.609025,34640,1.61071,2015-03-28T21:00:00.000000Z
True,1.61241,1.612565,1.609025,34512,1.610775,2015-03-29T21:00:00.000000Z
True,1.61185,1.612565,1.609025,34164,1.612365,2015-03-30T21:00:00.000000Z
True,1.61145,1.612565,1.609025,34413,1.611855,2015-03-31T21:00:00.000000Z
True,1.609305,1.612565,1.609025,34555,1.61147,2015-04-01T21:00:00.000000Z
True,1.610075,1.612565,1.609025,34405,1.609315,2015-04-02T21:00:00.000000Z
True,1.61079,1.612565,1.609025,34634,1.610085,2015-04-03T21:00:00.000000Z
True,1.610775,1.612565,1.609035,34363,1.610805,2015-04-04T21:00:00.000000Z
True,1.610695,1.612565,1.609025,34696,1.61076,2015-04-05T21:00:00.000000Z
True,1.611985,1.612565,1.609035,34494,1.610715,2015-04-06T21:00:00.000000Z
True,1.60907,1.612565,1.609025,34535,1.61198,2015-04-07T21:00:00.000000Z
True,1.60957,1.612565,1.609025,34309,1.609085,2015-04-08T21:00:00.000000Z
True,1.61016,1.612565,1.609025,34504,1.609585,2015-04-09T21:00:00.000000Z
True,1.611025,1.612565,1.609025,34554,1.61014,2015-04-10T21:00:00.000000Z
True,1.611035,1.612565,1.609025,34347,1.611035,2015-04-11T21:00:00.000000Z
True,1.61142,1.612565,1.609025,34703,1.61105,2015-04-12T21:00:00.000000Z
True,1.611465,1.612565,1.609025,34464,1.611425,2015-04-13T21:00:00.000000Z
True,1.60916,1.612565,1.609025,34482,1.61145,2015-04-14T21:00:00.000000Z
True,1.60982,1.612565,1.609025,34259,1.609175,2015-04-15T21:00:00.000000Z
True,1.611945,1.612565,1.609025,33346,1.60907,2015-04-16T21:00:00.000000Z
True,1.60909,1.612565,1.609025,34505,1.61194,2015-04-17T21:00:00.000000Z
True,1.609625,1.612565,1.609025,34339,1.609085,2015-04-18T21:00:00.000000Z
True,1.61014,1.612565,1.609025,34516,1.60964,2015-04-19T21:00:00.000000Z
True,1.60968,1.612565,1.609035,33919,1.61014,2015-04-20T21:00:00.000000Z
True,1.610035,1.612565,1.609035,34520,1.609675,2015-04-21T21:00:00.000000Z
True,1.611055,1.612565,1.609035,34625,1.610045,2015-04-22T21:00:00.000000Z
True,1.610835,1.612565,1.609025,34328,1.611075,2015-04-23T21:00:00.000000Z
True,1.61146,1.612565,1.609025,34751,1.610805,2015-04-24T21:00:00.000000Z
True,1.61153,1.612565,1.609035,34481,1.611475,2015-04-25T21:00:00.000000Z
True,1.609215,1.612565,1.609025,34378,1.611535,2015-04-26T21:00:00.000000Z
True,1.609815,1.612565,1.609035,34363,1.60922,2015-04-27T21:00:00.000000Z
True,1.610025,1.612565,1.609025,34544,1.60981,2015-04-28T21:00:00.000000Z
True,1.611335,1.612565,1.609025,34490,1.610015,2015-04-29T21:00:00.000000Z
True,1.611475,1.612565,1.609035,34567,1.611325,2015-04-30T21:00:00.000000Z
True,1.61151,1.612565,1.609025,34494,1.61147,2015-05-01T21:00:00.000000Z
True,1.611495,1.612565,1.609025,34453,1.611505,2015-05-02T21:00:00.000000Z
True,1.609395,1.612565,1.609025,34531,1.611485,2015-05-03T21:00:00.000000Z
True,1.61002,1.612565,1.609025,34430,1.609385,2015-05-04T21:00:00.000000Z
True,1.610705,1.612565,1.609025,34581,1.610015,2015-05-05T21:00:00.000000Z
True,1.610705,1.612565,1.609025,34429,1.610695,2015-05-06T21:00:00.000000Z
True,1.61072,1.612565,1.609025,34655,1.61071,2015-05-07T21:00:00.000000Z
True,1.61233,1.612565,1.609025,34490,1.61071,2015-05-08T21:00:00.000000Z
True,1.60908,1.612565,1.609025,34578,1.61232,2015-05-09T21:00:00.000000Z
False,1.610695,1.612565,1.609025,27479,1.60907,2015-05-10T21:00:00.000000Z
