complete,closeMid,highMid,lowMid,volume,openMid,time
True,1.58525,1.586135,1.58431,23943,1.585965,2015-04-21T21:00:00.000000Z
True,1.585435,1.586135,1.58431,23984,1.585255,2015-04-22T21:00:00.000000Z
True,1.58527,1.586135,1.58431,23762,1.58544,2015-04-23T21:00:00.000000Z
True,1.584855,1.586135,1.58431,24192,1.58525,2015-04-24T21:00:00.000000Z
True,1.58501,1.586135,1.58431,24187,1.58485,2015-04-25T21:00:00.000000Z
True,1.58606,1.586135,1.58431,23950,1.585005,2015-04-26T21:00:00.000000Z
True,1.585515,1.586135,1.58431,23944,1.58606,2015-04-27T21:00:00.000000Z
True,1.585765,1.586135,1.58431,23874,1.58552,2015-04-28T21:00:00.000000Z
True,1.58535,1.586135,1.58431,23908,1.58574,2015-04-29T21:00:00.000000Z
True,1.58537,1.586135,1.58431,24034,1.58534,2015-04-30T21:00:00.000000Z
True,1.58454,1.586135,1.58431,24152,1.585355,2015-05-01T21:00:00.000000Z
True,1.585315,1.586135,1.58431,24021,1.58454,2015-05-02T21:00:00.000000Z
True,1.58597,1.586135,1.58431,24014,1.58534,2015-05-03T21:00:00.000000Z
True,1.585245,1.586135,1.58431,23947,1.58598,2015-05-04T21:00:00.000000Z
True,1.585845,1.586135,1.58431,23931,1.585245,2015-05-05T21:00:00.000000Z
True,1.58535,1.586135,1.58431,23811,1.58584,2015-05-06T21:00:00.000000Z
True,1.58537,1.586135,1.58431,24130,1.585365,2015-05-07T21:00:00.000000Z
True,1.58467,1.586135,1.58431,24094,1.585355,2015-05-08T21:00:00.000000Z
True,1.58606,1.586135,1.58431,24063,1.58466,2015-05-09T21:00:00.000000Z
False,1.58537,1.586135,1.58431,18963,1.58606,2015-05-10T21:00:00.000000Z
